rows,text,date,number,type
6,1,0,2,barPacked
18,1,0,2,column
7,1,0,1,stockDualAxis
4,1,0,7,columnStacked
137,2,0,3,line
117,5,0,6,line
55,0,0,3,line
19,2,0,1,bar
9,1,0,1,barPacked
18,1,0,2,pyramid
7,2,0,0,grid
46,1,0,2,line
139,0,1,20,stockSpline
6,2,0,0,grid
4,1,0,6,columnStacked
44,1,0,2,scatter
23,1,0,1,columnPacked
6,1,0,2,barPacked
6,4,0,0,grid
11,0,0,4,line
10,1,0,1,pie
4,1,0,3,column
4,1,0,2,bar
7,2,0,1,bar
7,1,0,1,bar
101,0,1,1,stockColumn
3,1,0,1,pie
2,1,0,2,scatterLine
5,1,0,2,columnPacked
11,1,0,2,line
54,0,1,4,column
7,1,0,2,pie
7,1,0,1,columnPacked
3,1,0,3,barStacked
6,1,0,1,pie
9,1,0,3,dualAxis
8,1,0,4,line
5,2,0,0,grid
1,1,0,3,pie
32,0,1,1,line
7,1,0,1,columnPacked
835,0,1,1,line
6,1,0,0,grid
15,2,0,2,grid
24,1,0,1,bar
14,1,0,2,columnStacked
15,2,0,3,columnStacked
2,1,0,4,bar
19,1,0,1,pie
6,1,0,2,pie
13,1,0,1,bar
13,1,0,1,bar
13,1,0,1,bar
11,1,0,0,barPacked
5,1,0,1,column
6,1,0,4,grid
48,1,0,2,stockDualAxis
49,1,1,0,stockDualAxis
2,1,0,3,barPacked
8,1,0,5,line
12,1,0,1,line
4,1,0,4,line
12,1,0,2,bar
12,1,0,3,bar
7,1,0,2,column
56,1,0,2,line
31,0,1,5,stockLine
31,0,1,0,stockLine
31,0,1,0,stockLine
31,0,1,0,stockLine
7,1,0,3,line
9,1,0,2,barPacked
7,1,0,6,columnPacked
58,0,1,3,line
4,1,0,0,pie
4,1,0,4,area
21,1,0,2,barPacked
6,1,0,1,barPacked
14,1,0,3,columnStacked
4,1,0,3,dualAxis
15,2,0,2,pyramid
15,2,0,2,pyramid
56,0,0,3,line
11,0,0,5,line
11,1,0,5,line
9,1,0,4,line
54,0,0,2,dualAxis
1,1,0,2,pie
42,1,0,1,line
47,0,0,0,stockArea
26,1,0,2,line
2,1,0,2,pie
2,1,0,2,pie
75,1,1,1,stockLine
4,1,0,3,barStacked
5,1,0,3,barStacked
20,1,0,1,bar
10,1,0,0,column
20,1,0,1,barPacked
29,2,0,3,barStacked
5,1,0,3,column
12,1,0,2,barPacked
320,0,1,2,stockLine
11,1,0,2,barPacked
2,1,0,4,column
19,1,0,2,line
11,1,0,1,pie
5,1,0,1,column
56,1,0,1,line
4,1,0,0,column
146,1,0,2,scatter
9,1,0,3,bar
32,3,0,3,grid
6,1,0,3,column
13,2,0,4,columnStacked
28,5,0,0,grid
7,4,0,0,grid
282,0,1,6,stockLine
18,4,0,0,grid
6,8,0,0,grid
3679,0,1,9,stockLine
22,5,0,0,grid
27,1,0,1,bar
30,1,0,1,column
17,1,0,1,column
34,1,0,0,column
30,1,0,1,line
28,1,0,0,line
10,1,0,3,columnStacked
1169,0,0,8,spline
4,11,0,1,grid
9,1,0,29,spline
6,2,0,1,bar
24,3,0,0,grid
25,2,0,1,barPacked
7,2,0,4,bar
10,1,0,2,bar
10,1,0,1,bar
3,1,0,1,bar
5,1,0,1,bar
7,6,0,0,grid
28,5,0,0,grid
7,6,0,0,grid
9,1,0,3,bar
5,1,0,3,columnPacked
13,4,0,0,grid
10,8,0,0,grid
167,2,0,2,scatter
8,1,0,8,dualAxis
2,11,0,0,line
13,0,1,2,line
7,3,0,0,grid
5,4,0,0,grid
3,1,0,3,column
3679,0,1,0,stockLine
8,2,0,2,pie
2,2,0,2,pie
17,1,0,3,grid
11,1,0,1,pie
5,2,0,1,pie
4,1,0,1,column
4,1,0,0,spline
4,1,0,4,area
10,0,0,5,areaStacked
6,4,0,0,grid
8,1,0,2,line
6,4,0,0,grid
76,0,1,2,stockDualAxis
69,0,0,2,area
45,0,1,1,stockDualAxis
167,2,0,2,scatter
11,2,0,7,line
6,1,0,2,line
6,1,0,2,line
7,1,0,1,columnPacked
6,4,0,3,column
4,1,0,7,columnStacked
3,0,0,3,column
11,2,0,4,barStacked
38,0,0,3,line
5,1,0,2,barStacked
57,0,0,3,dualAxis
3,2,0,1,columnPacked
10,1,0,2,line
31,0,0,6,line
59,1,0,1,column
7,1,0,1,bar
55,0,0,3,line
22,0,0,2,line
5,1,0,1,columnPacked
4,1,0,3,column
10,3,0,0,grid
9,1,0,3,bar
11,1,0,1,pie
4,1,0,4,areaStacked
11,1,0,2,dualAxis
4,1,0,4,column
2,1,0,5,columnStacked
5,1,0,1,column
1,1,0,4,column
5,1,0,3,column
12,5,0,0,grid
366,0,1,0,area
4,1,0,4,dualAxis
6,0,0,3,line
4,1,0,1,pie
167,2,0,2,scatter
8,1,0,6,line
9,1,0,2,dualAxis
3,1,0,1,pie
6,1,0,2,pie
5,1,0,0,line
8,1,0,0,columnPacked
5,1,0,0,barStacked
1,1,0,5,bar
54,0,0,2,line
8,1,0,2,columnPacked
7,2,0,0,pie
4,1,0,0,pie
3,1,0,3,columnPacked
4,1,0,2,columnPacked
6,1,0,5,line
4,1,0,3,line
3,1,0,4,line
5,1,0,2,columnPacked
3,1,0,0,pie
62,0,0,16,line
5,1,0,1,column
8,3,0,0,grid
4,1,0,2,columnPacked
2,1,0,4,pie
5,1,0,0,columnPacked
2,11,0,0,line
6,1,0,0,column
14,1,0,2,column
2,1,0,4,barPacked
7,1,0,1,column
4,1,0,0,line
4,0,0,1,column
5,0,0,0,column
8,1,0,0,column
47,5,0,0,line
47,5,0,0,line
5,1,0,1,pie
56,0,0,9,line
3,1,0,1,barPacked
56,0,0,9,line
2,1,0,0,pie
2,1,0,0,pie
6,1,0,3,pie
4,1,0,0,pie
10,2,0,1,column
9,2,0,1,column
4,1,0,1,pie
17,1,0,1,bar
17,1,0,3,line
2,1,0,13,columnPacked
8213,0,1,1,stockArea
54,0,1,4,line
7,1,0,1,bar
55,0,0,3,line
3,1,0,9,bar
4,2,0,16,line
4,1,0,1,column
17,1,0,19,line
7,1,0,2,column
3,1,0,2,column
1,1,0,6,column
3,1,0,2,column
3,1,0,1,columnPacked
2,1,0,1,pie
14,0,0,3,line
5,1,0,2,columnPacked
5,1,0,8,columnStacked
18,1,0,2,line
55,0,0,3,line
4,1,0,0,column
5,1,0,0,line
3,2,0,2,columnPacked
28,0,0,2,line
3,2,0,2,columnPacked
2,1,0,2,columnPacked
101,1,0,1,line
6,1,0,2,columnPacked
64,1,0,0,line
4,1,0,2,columnPacked
5,1,0,1,columnPacked
14,1,0,3,line
4,1,0,3,columnPacked
7,2,0,0,columnPacked
2,1,0,4,columnPacked
2,1,0,0,column
47040,1,0,0,column
5,1,0,0,pie
6,0,0,0,column
3,1,0,0,bar
28,10,0,0,grid
30,1,0,1,barStacked
30,5,0,1,grid
15,6,0,0,grid
4,1,0,4,column
5,1,0,2,columnPacked
70,0,1,0,stockLine
28,2,0,1,bar
5,1,0,2,bar
5,6,0,0,grid
4,1,0,2,columnPacked
8,3,0,2,dualAxis
24,0,1,3,line
4,1,0,2,pyramid
20,2,0,1,dualAxis
4,1,0,4,column
4,1,0,2,column
100,1,0,0,stockDualAxis
25,3,0,0,grid
4,1,0,50,grid
7,1,0,3,pie
9,1,0,0,barPacked
4,1,0,4,grid
4,2,0,2,bar
4,2,0,3,bar
9,1,0,1,grid
7,1,0,1,columnPacked
3,1,0,9,column
10,1,0,1,grid
7,1,0,1,columnPacked
32,4,0,8,scatter
9,1,0,4,columnStacked
7,1,0,1,column
2579,4,0,4,scatter
2,1,0,1,stockLine
282,0,1,2,stockLine
70,0,1,2,stockLine
4,3,0,0,grid
17,2,0,1,grid
6,8,0,0,grid
8,5,0,0,grid
41,4,0,0,grid
282,0,1,1,stockLine
847,0,1,1,stockLine
1,1,0,3,bar
1,1,0,3,bar
1,1,0,2,bar
2,1,0,7,column
2,1,0,7,column
2,1,0,7,column
2,1,0,7,column
2,1,0,7,column
2,1,0,7,column
2,1,0,7,column
2,1,0,7,column
2,1,0,7,column
2,1,0,7,column
2,1,0,7,column
3,1,0,1,column
3,1,0,1,column
16,6,0,0,grid
3,1,0,1,column
5,0,0,2,column
12,1,0,0,stockColumn
3,1,0,3,barStacked
7,2,0,2,pie
1,1,0,2,column
2,1,0,1,pie
197,0,0,7,line
54,0,1,4,spline
2,1,0,1,pie
3,1,0,3,column
32,1,0,2,scatter
31,1,0,2,line
10,2,0,0,grid
5,2,0,0,grid
12,2,0,0,grid
9,2,0,0,grid
4,2,0,2,bar
98,0,1,3,stockLine
30,0,1,0,stockLine
4,1,0,6,spline
10,1,0,1,line
96,0,0,2,line
13,1,0,1,column
2,1,0,6,line
1,1,0,2,bar
1,1,0,3,bar
1,1,0,3,bar
1,1,0,3,bar
4,2,0,3,bar
4,2,0,3,bar
1,1,0,3,bar
282,0,1,1,stockLine
566,0,1,1,stockLine
7,1,0,1,columnPacked
88,0,1,1,stockLine
205,0,1,1,stockLine
6,1,0,1,columnPacked
43,0,0,7,line
7,1,0,2,bubble
1,44,0,14,line
32,1,0,2,scatter
18,2,0,0,columnStacked
54,0,1,4,stockLine
14,5,0,0,grid
3,1,0,9,scatterLine
1,1,0,3,columnStacked
11,1,0,1,pie
10,1,0,1,column
17,1,0,1,line
4,1,0,0,pie
11,1,0,2,areaStacked
5,1,0,0,columnPacked
6,1,0,1,pie
5,1,0,0,column
2,1,0,5,columnStacked
7,1,0,2,columnPacked
3,1,0,3,columnPacked
9,1,0,3,line
10,1,0,0,barPacked
7,1,0,0,columnPacked
12,5,0,0,grid
2,1,0,2,line
35,1,0,1,barPacked
10,1,0,1,barPacked
4,1,0,2,barPacked
7,1,0,1,line
3,1,0,0,column
77,0,1,1,stockLine
4,1,0,4,column
100,0,0,0,stockLine
30,0,1,0,stockLine
3,1,0,31,line
15,1,0,2,area
3,1,0,2,pyramid
8,2,0,2,columnPacked
28,1,0,3,line
50,0,0,2,line
11,1,0,3,line
366,0,1,0,area
26,1,0,0,dualAxis
13,1,0,1,column
6,1,0,2,dualAxis
3,1,0,4,columnPacked
10,1,0,2,column
5,1,0,2,columnPacked
5,2,0,0,grid
5,3,0,0,grid
3,1,0,2,columnPacked
8,3,0,0,columnPacked
65,0,1,1,stockLine
2,1,0,1,pie
18,4,0,0,grid
5,1,0,5,barStacked
13,1,0,1,column
5,1,0,2,scatterLine
1,1,0,7,column
17,0,0,5,line
13,1,0,9,columnStacked
15,1,0,3,line
10,1,0,2,dualAxis
5,1,0,4,scatterLine
10,1,0,1,column
10,19,0,0,grid
55,0,0,3,line
32,4,0,2,stockSpline
22,1,0,1,pie
1,1,0,5,column
5,6,0,1,pie
55,0,0,3,line
2,1,0,1,pie
20,1,0,2,pyramid
7,1,0,1,columnPacked
7,6,0,0,grid
32,1,0,2,scatter
7,1,0,1,columnPacked
7,1,0,1,columnPacked
944,0,1,1,column
1,1,0,4,column
1,1,0,4,column
2,1,0,2,columnPacked
4,1,0,2,columnPacked
10,2,0,0,grid
8,1,0,0,pyramid
4,1,0,3,barPacked
3,1,0,3,columnPacked
11,1,0,6,pyramid
11,1,0,6,pyramid
11,1,0,1,column
5,1,0,3,columnStacked
22,3,0,2,barPacked
8,1,0,1,column
10,5,0,0,grid
30,4,0,1,barStacked
5,0,0,4,line
5,0,0,5,line
6,0,0,2,line
1,1,0,3,pie
5,2,0,2,columnStacked
5,1,0,66,areaStacked
1,1,0,11,bar
115,0,0,0,line
18,3,0,4,grid
4,2,0,0,grid
331,0,1,1,stockLine
8,0,0,7,grid
8,1,0,6,grid
11,4,0,0,grid
43,1,1,2,stockColumn
7,0,0,2,line
11,0,0,2,line
4,1,0,4,area
4,1,0,5,line
5,2,0,0,pie
6,1,0,4,column
4,1,0,4,column
7,1,0,1,pie
4,1,0,4,column
70,0,1,2,stockLine
4,1,0,1,bar
7,4,0,0,grid
4,1,0,1,bar
7,1,0,1,area
5,1,0,4,column
4,1,0,2,column
1,1,0,5,column
1,1,0,2,column
1,1,0,2,column
1,1,0,3,column
10,1,0,1,pie
1,1,0,2,column
1,1,0,3,column
1,1,0,8,column
1,1,0,2,column
1,1,0,2,column
7,1,0,1,columnPacked
1,1,0,6,column
14,0,0,0,line
10,1,0,0,barPacked
12,0,0,1,line
21,1,0,1,line
7,1,0,1,column
2,1,0,0,line
6,1,0,0,columnPacked
3,1,0,31,line
3,1,0,3,line
9,1,0,55,line
8,3,0,0,columnPacked
5,4,0,0,grid
10,1,0,2,columnPacked
10,1,0,2,columnPacked
23,1,0,3,line
8,1,0,3,barStacked
9,1,0,1,columnPacked
1,1,0,6,pie
1,1,0,12,pie
21,1,0,23,line
42,2,0,0,line
6,1,0,0,column
120,2,0,5,line
21,1,0,2,barStacked
6,1,0,2,line
43,0,0,5,line
12,4,0,0,grid
15,1,0,3,line
6,1,0,2,column
8,1,0,2,bar
3,2,0,1,donut
2,1,0,1,donut
401,4,0,2,scatter
16,0,0,2,line
11,1,0,1,column
57,0,1,2,stockSpline
6,3,0,0,grid
69,0,0,4,line
4,1,0,4,column
1,1,0,5,column
7,2,0,2,column
7,0,0,0,bar
7,1,0,1,bar
6,0,0,2,line
14,1,0,1,columnPacked
2,1,0,6,pie
114,0,1,1,columnStacked
204,0,1,1,column
5,3,0,0,grid
14,4,0,0,grid
27,3,0,1,line
4,1,0,2,pie
12,1,0,2,area
5,1,0,2,columnPacked
5,0,0,4,line
5,0,0,4,line
3,2,0,3,column
67,2,0,0,line
167,2,0,2,line
24,2,0,0,columnStacked
11,1,0,2,grid
25,1,0,3,column
2,1,0,4,bar
20,1,0,1,bar
4,2,0,0,grid
11,1,0,6,pyramid
4,1,0,4,stockLine
3,1,0,0,column
7,2,0,0,line
4,1,0,4,column
23,1,0,1,bar
26,1,0,0,columnStacked
17,1,0,0,areaStacked
17,1,0,0,areaStacked
6,1,0,1,column
2,1,0,0,pie
1,0,0,51,line
4,1,0,4,dualAxis
4,1,0,4,line
5,1,0,2,pie
4,1,0,4,column
4,1,0,4,column
4,1,0,4,area
12,4,0,0,grid
8,3,0,0,grid
65,2,0,1,line
4,2,0,0,grid
75,4,1,0,stockLine
4,1,0,4,column
26,3,0,0,grid
24,5,0,0,grid
4,3,0,7,column
75,3,1,0,stockLine
27,5,0,0,grid
1,2,0,0,grid
13,7,0,0,grid
87,0,1,2,stockLine
5,1,0,1,bar
6,1,0,1,bar
7,1,0,1,pie
4,1,0,1,pie
4,1,0,1,pie
6,1,0,1,column
8,1,0,1,bar
11,1,0,2,column
19,7,0,0,grid
7,6,0,0,grid
4,1,0,4,scatter
8,1,0,1,bar
12,1,0,2,column
2,1,0,3,column
4,1,0,2,bar
12,3,0,0,grid
5,2,0,4,column
11,3,0,0,grid
4,1,0,4,column
54,0,1,4,stockLine
55,0,0,3,line
32,1,0,3,scatter
11,1,0,1,line
114,1,0,1,line
153,0,0,1,line
167,1,0,2,scatter
15,1,0,1,line
55,0,0,2,dualAxis
6,1,0,0,column
61,2,0,9,grid
12,0,0,7,areaStacked
2527,2,0,0,line
2532,0,1,1,stockLine
2,1,0,3,pie
23,0,0,2,line
170,0,1,1,stockLine
6,1,0,5,spline
4,1,0,4,column
3679,0,1,0,scatter
4,1,0,4,column
11,4,0,0,grid
4,1,0,4,column
8,4,0,0,grid
6,4,0,0,grid
5,5,0,0,grid
7,1,0,1,pie
5,4,0,0,grid
12,3,0,5,grid
141,0,0,11,line
50,1,0,2,scatter
4,1,0,4,columnStacked
5,1,0,4,column
13,1,0,1,bar
50,1,0,2,scatter
50,1,0,2,scatter
52,1,0,2,scatter
50,1,0,2,scatter
50,1,0,2,scatter
38,1,0,2,scatter
38,1,0,2,scatter
5,1,0,2,column
4,1,0,4,column
50,1,0,2,scatter
10,1,0,0,bar
15,1,0,0,bar
12,1,0,1,column
10,1,0,1,column
4,1,0,4,column
11,1,0,5,grid
7,2,0,0,grid
16,1,0,1,spline
4,2,0,0,column
7,1,0,2,column
4,1,0,5,pie
3,1,0,3,area
7,2,0,1,columnPacked
3679,0,1,10,stockLine
211,0,2,4,stockLine
7,0,0,2,line
8,2,0,2,pie
324,0,1,2,stockLine
6,3,0,0,columnPacked
25,3,0,0,grid
12,3,0,0,grid
7,1,0,1,columnPacked
2,1,0,1,pie
4,1,0,7,columnStacked
38,0,1,6,line
65,0,1,5,stockLine
21,1,0,0,barStacked
17,1,0,1,bar
4,1,0,2,pie
28,1,0,2,columnStacked
14,1,0,2,bar
19,1,0,2,bar
9,1,0,1,column
2,1,0,6,pie
3,2,0,7,pie
4,1,0,4,column
22,1,0,1,line
12,1,0,1,spline
111,0,1,0,stockSpline
10,1,0,1,lineStep
10,1,0,1,line
23,1,0,2,line
43,1,1,0,stockColumn
6,1,0,3,column
21,1,0,0,bar
6,0,2,0,line
4,1,0,5,pyramid
16,3,0,0,grid
3,2,0,0,grid
4,1,0,4,column
9,1,0,2,line
4,1,0,4,line
5,4,0,0,grid
4,1,0,4,column
5,1,0,6,barStacked
54,0,1,4,stockSpline
1,1,0,5,bar
8,4,0,0,grid
133,0,1,1,stockLine
11,1,0,2,column
4,1,0,4,area
2,1,0,15,column
7,1,0,3,line
5,1,0,1,column
19,1,0,3,barStacked
1,1,0,3,column
7,2,0,1,line
10,1,0,4,grid
13,1,0,4,barStacked
4,1,0,4,grid
56,0,0,1,line
16,1,0,1,bar
42,0,0,0,areaStep
4,1,0,4,line
20,1,0,3,line
24,8,0,0,grid
11,1,0,1,column
6,1,0,2,dualAxis
4,1,0,4,column
4,1,0,4,column
60,1,0,0,bar
4,1,0,4,column
5,1,0,0,columnStacked
5,1,0,0,columnPacked
14,1,0,0,bar
22,1,0,1,bar
5,1,0,1,bar
47,1,0,0,line
4,1,0,0,column
8,1,0,1,bar
5,1,0,1,barPacked
8,1,0,2,pie
4,1,0,0,column
22,1,0,0,grid
7,2,0,0,grid
16,3,0,0,columnPacked
1241,0,1,2,stockLine
7,1,0,1,bar
16,1,0,2,grid
3679,0,1,10,stockLine
18,1,0,2,pyramid
6,1,0,4,areaStep
42,0,1,2,stockLine
20,3,0,0,pyramid
12,9,0,0,grid
24,1,0,3,barStacked
19,2,1,1,stockDualAxis
67,2,0,0,line
8,1,0,0,barPacked
6,1,0,1,line
5,1,0,0,columnPacked
2,1,0,0,columnPacked
13,5,0,7,line
14,2,0,2,bar
10,1,0,8,barStacked
2,1,0,0,column
4,1,0,0,column
4,1,0,0,column
1241,0,1,2,stockLine
1242,0,1,1,stockLine
324,0,1,1,stockLine
24,1,0,3,line
5,2,0,2,bar
5,7,0,0,grid
64,1,0,3,line
4,1,0,4,line
1,1,0,5,column
9,2,0,0,columnPacked
6,1,0,1,column
8,1,0,1,column
2,1,0,1,pie
5,1,0,1,pie
5,1,0,1,pie
10,0,0,4,line
4,1,0,3,pyramid
54,0,1,4,stockLine
41,1,2,0,scatterLine
7,1,0,1,columnPacked
55,0,0,3,line
55,0,0,3,line
55,0,0,3,line
3679,0,1,10,stockArea
3679,0,1,10,stockArea
7,1,0,1,bar
3,2,0,1,donut
10,1,0,1,grid
13,1,0,2,line
7,1,0,1,bar
250,0,1,4,stockLine
55,0,0,3,columnStacked
55,0,0,3,line
4,1,0,7,columnStacked
7,1,0,1,barStacked
6,1,0,1,scatter
36,1,0,0,line
4,1,0,4,column
13,1,0,2,pyramid
108,0,1,1,stockColumn
45,4,0,1,grid
12,1,0,0,line
8,2,0,0,line
284,0,1,1,stockLine
41,1,0,3,line
331,0,1,2,dualAxis
3,1,0,0,columnPacked
1241,0,1,2,stockLine
4,1,0,4,column
3,1,0,0,dualAxis
3,2,0,0,columnStacked
3,1,0,5,pie
18,1,0,0,barStacked
1,1,0,3,columnPacked
46,1,0,3,line
2,1,0,2,pie
26,1,0,1,bar
4,1,0,1,pie
5,1,0,1,pie
61,1,0,2,columnPacked
14,2,0,1,grid
4,1,0,2,line
2,1,0,5,pie
2,1,0,2,columnPacked
6,1,0,4,bar
12,1,0,2,area
18,1,0,2,scatter
5,1,0,2,pie
1,1,0,5,pie
67,0,1,1,stockLine
27,1,0,1,line
26,1,0,0,line
4,1,0,4,grid
98,0,1,3,stockLine
15,1,0,2,barStacked
9,1,0,3,barStacked
5,1,0,1,pie
5,1,0,0,columnPacked
69,0,1,2,stockLine
12,1,0,3,bar
4,3,0,3,bar
12,2,0,1,pie
32,2,0,1,bar
45,4,0,1,grid
20,2,0,1,column
76,2,0,6,grid
2,1,0,4,line
15,1,0,3,barStacked
5,1,0,2,columnPacked
4,1,0,7,columnStacked
57,0,1,2,stockLine
8,5,0,0,grid
16,1,0,1,column
3,1,0,2,bar
7,1,0,4,columnPacked
4,1,0,1,column
37,4,0,1,bar
18,2,0,5,grid
320,0,1,2,stockLine
25,1,0,1,bar
37,3,0,1,bar
25,2,0,4,grid
4,1,0,2,columnPacked
4,1,0,7,columnStacked
40,2,0,3,barStacked
21,1,0,0,line
324,0,1,2,stockLine
324,0,1,2,stockLine
34,2,0,4,line
1,1,0,5,pie
54,1,0,5,line
4,1,0,3,barStacked
11,1,0,2,line
12,2,0,1,barPacked
3,1,0,3,bar
12,1,0,3,column
77,0,1,1,stockLine
186,0,1,2,scatterLine
30,4,0,1,barStacked
12,1,0,2,barPacked
11,1,0,2,barPacked
8,1,0,2,pie
3,1,0,2,pyramid
3,1,0,2,pyramid
69,1,0,2,area
22,1,0,2,line
67,0,1,1,stockLine
101,0,1,1,stockLine
7,1,0,1,bar
18,1,0,2,columnStacked
101,0,1,1,stockLine
6,1,0,1,column
3,1,0,1,spline
16,1,0,2,grid
8,2,0,2,columnPacked
36,3,0,3,areaStep
39,3,0,0,grid
21,0,1,3,line
29,0,1,2,line
6,1,0,5,dualAxis
55,0,0,3,line
7,1,0,1,bar
55,0,0,3,line
7,1,0,1,columnPacked
2,5,0,0,grid
4,1,0,2,columnPacked
55,0,0,3,line
15,1,0,1,column
5,1,0,1,column
14,1,0,3,barPacked
5,1,0,8,barPacked
23,1,0,2,barPacked
23,1,0,2,barPacked
12,1,0,4,line
32,1,0,0,line
21,2,0,0,grid
9,1,0,2,column
5,1,0,3,column
7,1,0,3,barStacked
4,1,0,4,columnPacked
25,0,0,4,line
52,1,0,0,donut
15,2,0,2,pyramid
15,2,0,2,pyramid
8,1,0,4,columnStacked
11,0,0,5,line
4,1,0,4,columnPacked
25,1,0,2,pyramid
6,2,0,1,columnPacked
1,1,0,1,pie
101,0,1,1,scatter
1,1,0,3,pie
1,1,0,3,pie
26,1,0,5,line
46,1,0,2,line
13,1,0,2,barStacked
2,1,0,1,columnPacked
11,0,0,7,line
8,1,0,1,columnPacked
6,2,0,1,columnPacked
7,1,0,3,column
30,1,0,2,area
26,1,0,0,dualAxis
14,1,0,0,line
26,1,0,0,column
4,1,0,1,column
26,3,0,0,grid
21,3,0,0,grid
12,1,0,1,grid
67,1,0,2,line
10,0,0,2,line
6,2,0,0,grid
31,1,0,2,bar
5,1,0,1,column
5,1,0,1,column
12,9,0,0,grid
6,4,0,0,grid
22,5,0,0,grid
32,1,0,4,line
55,1,0,2,line
36,1,0,1,line
9,1,0,1,pie
30,1,0,3,line
847,0,1,2,stockLine
2376,0,1,3,stockLine
30,5,0,1,grid
14,0,0,0,line
5,1,0,2,line
21,1,0,4,line
31,5,0,0,grid
3,1,0,1,bar
9,1,0,2,barPacked
4,1,0,4,column
6,4,0,0,grid
21,2,0,3,line
50,1,0,0,column
111,0,0,4,line
55,0,0,2,dualAxis
50,1,0,1,column
21,4,0,0,grid
195,0,0,0,line
4,1,0,6,line
12,9,0,0,grid
21,2,0,3,line
9,1,0,29,line
3,1,0,5,column
72,1,0,0,line
117,1,0,1,line
9,1,0,2,line
72,1,0,0,line
6,8,0,0,grid
32,1,0,1,bar
10,4,0,0,grid
6,1,0,3,column
6,4,0,0,grid
6,4,0,0,grid
5,2,0,0,grid
3,1,0,2,bar
